262664182414061568	20990974	8	9	negative
262664182414061568	20990974	13	13	negative
264209471486713857	64889506	8	8	neutral
264209471486713857	64889506	11	11	negative
263990056765751296	23974167	3	3	negative
263990056765751296	23974167	10	10	positive
264217253678034944	304206266	7	9	negative
263875418493444096	15492453	6	6	negative
263875418493444096	15492453	19	21	positive
262637909067300864	115026377	12	12	positive
262708728996982784	822369865	19	19	positive
251756790121889792	839191610	2	2	positive
261331545586012161	20788989	11	11	positive
261331545586012161	20788989	13	14	negative
263793695260823552	41271196	23	23	negative
212398867336019968	438212131	0	0	positive
261396125473439745	370593392	4	6	negative
261396125473439745	370593392	22	22	negative
263985418943471616	869996408	6	12	negative
263311590533758977	103687151	0	0	negative
263311590533758977	103687151	2	2	negative
254626058974932993	219249219	0	0	negative
254626058974932993	219249219	15	15	positive
264025696240807936	231536379	1	1	negative
264025696240807936	231536379	6	6	negative
262820642477461504	15485578	2	3	negative
262820642477461504	15485578	10	10	positive
262820642477461504	15485578	17	17	negative
234428066045243392	555490012	0	0	positive
263657616906010624	446888135	9	11	positive
262971763825192960	84297467	2	2	positive
261301303018389504	56793481	11	15	negative
262616796333490180	227501940	13	13	positive
251536421339410432	154935664	1	1	positive
263948806553473024	213699650	7	12	negative
263948806553473024	213699650	17	17	negative
263922395860058112	611119672	7	7	negative
264216735694069760	619575390	12	12	positive
241004355652841472	321067229	0	3	positive
241004355652841472	321067229	26	26	positive
244954602452156416	615453097	9	9	positive
263918117770645505	16457083	4	4	negative
263918117770645505	16457083	10	10	negative
263918117770645505	16457083	12	12	negative
264260682885763072	15131462	0	0	positive
262517197455372289	372972894	2	2	negative
262517197455372289	372972894	18	18	positive
262517197455372289	372972894	24	24	positive
263947363465453569	390653830	9	9	negative
263161842308890625	62169540	13	13	negative
255402348640366592	20231956	19	19	positive
263602478099070976	18300880	6	6	positive
264210601952280577	25727657	12	12	positive
264210601952280577	25727657	15	16	positive
263823487901261824	400330314	6	7	negative
263823487901261824	400330314	13	13	positive
263016620165840896	162336197	15	15	negative
260787675873824770	19751593	3	3	negative
258806458093817857	824746536	22	25	positive
251201775737118720	269263850	7	7	positive
251201775737118720	269263850	18	18	negative
259402370029604864	820223916	18	18	positive
256323910449102849	89131836	12	12	positive
264201332578197506	54949969	1	1	positive
165557445551341568	325679625	4	4	positive
247421393430523904	517251866	7	8	negative
247421393430523904	517251866	13	15	negative
212391797786288128	26048439	0	0	positive
247739608538951680	303053904	15	16	positive
263735530230001664	621009568	15	15	negative
249152043816718336	14746895	4	4	negative
212498843554676737	359667671	0	0	positive
250829737650450432	811576627	12	19	positive
248567735687192576	289929642	10	10	positive
248567735687192576	289929642	18	18	positive
264222206807117824	222685832	10	11	positive
264259101507342336	304105296	7	7	positive
264214955862138881	169706206	7	8	negative
264214955862138881	169706206	21	21	positive
264214955862138881	169706206	27	27	positive
255170321894735872	157034526	2	2	negative
258317781378928640	49322284	2	2	positive
258317781378928640	49322284	6	6	positive
258317781378928640	49322284	12	13	positive
262797722409656320	73171523	10	10	positive
260856177297084416	42755468	3	3	positive
260856177297084416	42755468	9	10	positive
264186873709223936	333399199	12	15	negative
264239443169398784	374664755	3	3	positive
264239443169398784	374664755	6	6	positive
264254236651577344	28657611	0	1	positive
263779749636214784	341673590	11	11	negative
264037041992503297	19070817	1	1	positive
256812314081239040	18876735	0	0	positive
256812314081239040	18876735	3	3	negative
256812314081239040	18876735	7	7	negative
264118978048299009	525706921	7	8	positive
264118978048299009	525706921	14	15	positive
264019130435399682	566893207	2	4	positive
234017958379274240	608460361	3	3	positive
260994651698372608	415926630	0	2	positive
260994651698372608	415926630	7	8	negative
264159364166848512	391557714	0	1	positive
264159364166848512	391557714	15	15	positive
264146017157529601	807637609	14	14	positive
243909331458854912	528120253	3	3	negative
243909331458854912	528120253	5	6	negative
243909331458854912	528120253	14	16	negative
262111068011257856	531945177	10	11	negative
262111068011257856	531945177	23	23	positive
264259413190275073	386712718	8	8	positive
264259413190275073	386712718	10	10	positive
263993831672909825	71128844	13	13	positive
263993831672909825	71128844	21	21	negative
263720964695683074	178348165	12	12	positive
264137725484072960	210024810	4	4	negative
264137725484072960	210024810	10	12	negative
264137725484072960	210024810	15	15	negative
264137725484072960	210024810	20	22	positive
264137725484072960	210024810	24	24	negative
263985178576297984	483741743	9	11	negative
263985178576297984	483741743	18	18	negative
264091253476569088	37783817	17	19	negative
261211761439555585	267295411	5	5	negative
261211761439555585	267295411	23	25	negative
262971264254242816	600221890	2	2	neutral
264090195052359680	342803817	5	6	negative
264090195052359680	342803817	8	8	positive
264090195052359680	342803817	11	11	positive
264090195052359680	342803817	17	17	positive
262287776991543296	200816274	7	7	negative
262287776991543296	200816274	9	9	negative
262287776991543296	200816274	14	14	negative
264139431739551745	161543358	11	11	positive
264139431739551745	161543358	17	17	positive
244435007517622273	369071318	6	6	positive
241666033029623809	247247968	2	2	negative
241666033029623809	247247968	6	7	positive
264190673769615360	479796641	4	4	neutral
260095699402756096	231973801	12	13	negative
264260497795330048	15436011	4	5	negative
264253759687913473	133887998	25	25	negative
259955476224147456	867899089	3	3	positive
263848406743670786	440613141	0	0	positive
263848406743670786	440613141	24	24	positive
264239027232854016	424461574	1	1	negative
264239027232854016	424461574	3	3	negative
246715551966171136	823985869	14	14	positive
259980391656595456	456756712	25	28	negative
254997136754765825	188392011	3	3	positive
264222330199371777	737552011	1	1	negative
264222330199371777	737552011	11	11	positive
264209670925869056	209853013	12	12	negative
264209670925869056	209853013	18	20	negative
262911251712188417	33797602	11	11	positive
264039229967982593	398225272	4	4	negative
264039229967982593	398225272	16	17	negative
261558446120382464	400283584	1	2	positive
261558446120382464	400283584	7	7	positive
261558446120382464	400283584	10	10	positive
264198860946165761	218024469	17	19	positive
264257443251515392	222119384	10	12	negative
264257443251515392	222119384	14	18	negative
264088379833065472	11644692	20	21	negative
264246661344272384	37774756	13	16	positive
260153292926103552	53420502	1	1	positive
260153292926103552	53420502	6	6	positive
260153292926103552	53420502	11	11	positive
247461088101277696	352499479	11	11	positive
247461088101277696	352499479	16	16	positive
264112559114833921	29182714	8	8	neutral
261567514281127936	38026789	0	0	negative
236315334557175808	135196673	10	13	negative
260621604256641024	163392743	0	2	positive
260621604256641024	163392743	5	5	negative
260621604256641024	163392743	21	25	negative
264235523349045249	50699745	14	16	negative
263817280633323520	62886153	3	3	positive
263817280633323520	62886153	8	10	negative
263817280633323520	62886153	15	16	positive
264130180921040896	14414619	1	1	negative
264130180921040896	14414619	12	12	positive
258597230662017024	359260423	9	10	negative
263920096295153667	376764620	2	2	negative
238411454137655299	129906416	2	2	negative
238411454137655299	129906416	11	11	positive
262646697681895424	286055526	9	11	negative
262646697681895424	286055526	19	19	negative
264147754064949248	315410162	4	5	positive
264147754064949248	315410162	10	12	positive
264147754064949248	315410162	23	24	positive
262662173132718080	40531830	0	0	negative
264247230574243840	594352613	2	5	positive
264247230574243840	594352613	25	25	positive
264182172666195970	141325914	3	5	positive
264084097834553344	380124981	2	7	negative
264084097834553344	380124981	9	12	negative
241174229230448640	398460853	7	7	positive
264237646845452290	31157267	5	5	positive
253241273073401856	201009917	0	0	positive
253241273073401856	201009917	8	9	negative
253241273073401856	201009917	17	17	negative
247684596135780352	717199926	0	0	positive
247684596135780352	717199926	15	15	positive
247684596135780352	717199926	17	18	positive
264261085815779328	333678878	0	0	positive
264261085815779328	333678878	13	13	positive
261326581774041088	444352908	2	3	negative
261326581774041088	444352908	6	6	positive
261326581774041088	444352908	10	10	positive
261910414324027392	334304915	1	6	neutral
260901887635767296	66786179	14	16	positive
262116146449375233	207138286	21	21	positive
264252085573414912	916793023	3	3	positive
262360278753243137	334977402	7	7	positive
263076683102437376	239200790	2	2	positive
263076683102437376	239200790	5	5	positive
263989997655449600	30423609	6	6	positive
263989997655449600	30423609	15	16	positive
254227487247171584	19399004	19	19	positive
263635930928279554	48040475	17	17	positive
262412560291217408	41417402	4	6	negative
262412560291217408	41417402	8	9	negative
262412560291217408	41417402	21	21	positive
262320094556876800	211393445	19	20	positive
263008225354469377	82629804	12	17	neutral
237213326411714560	542969778	23	26	positive
263881576016916480	907975249	8	11	positive
263881576016916480	907975249	18	18	positive
264147858708647936	18912831	21	24	positive
258849981107171328	538584747	12	12	positive
252102544233492480	20420384	12	12	positive
241552338849001473	180650559	14	16	negative
241552338849001473	180650559	21	23	positive
263304259615981569	51923108	4	4	negative
264078132741558272	406862607	2	4	negative
247430939624480768	363310209	0	0	positive
247430939624480768	363310209	7	8	positive
247430939624480768	363310209	10	10	positive
264096441549598720	510441175	12	13	positive
261970604738109440	478021747	15	15	positive
263769175414149120	591965228	11	11	negative
263549121804255233	298512136	2	3	positive
264200526705594368	300554185	20	20	negative
263374051026821120	44108416	3	3	neutral
264052645126352897	334849073	6	7	positive
262218105772724225	59726544	5	5	negative
260885935644893184	458981162	3	3	positive
264124890725109760	284211948	0	0	negative
252790187812335616	174298088	7	7	positive
252790187812335616	174298088	11	12	positive
264125369257455616	145277563	1	2	positive
264125369257455616	145277563	11	11	positive
264100427618975744	167534077	0	0	positive
264118839246196736	155309047	3	6	positive
264163406725144576	314062607	7	7	negative
264163406725144576	314062607	11	12	negative
264163406725144576	314062607	15	15	positive
257126268347232259	14663319	2	5	negative
264247419888365568	541481614	8	10	positive
264247419888365568	541481614	18	18	positive
225909010417737728	125936436	4	4	positive
261951562971226114	455089811	4	4	negative
264194696430112768	401155107	6	9	positive
264194696430112768	401155107	17	17	positive
263336058664665090	577298722	8	8	negative
264202056305344513	380711855	3	3	positive
264202056305344513	380711855	16	16	positive
256118824733118464	183162300	2	2	negative
256118824733118464	183162300	14	14	negative
256118824733118464	183162300	20	22	positive
263921690734632960	859446558	2	2	negative
264122650719305729	237085486	1	1	positive
261370795564085248	56158402	3	4	positive
263991751558193152	597700222	10	11	positive
263810015364796418	917929088	18	18	positive
263810015364796418	917929088	20	21	positive
264108051425021952	29772245	9	10	negative
264108051425021952	29772245	16	17	positive
264132177543958528	259939925	6	6	negative
264132177543958528	259939925	11	11	negative
259744695490580480	316497857	11	14	positive
263801403586248704	45934984	0	1	positive
263356385444626433	483970346	6	8	negative
263356385444626433	483970346	15	15	negative
264103265719947264	842864076	3	5	negative
232945572355653633	743714124	7	7	positive
232945572355653633	743714124	10	10	positive
232945572355653633	743714124	19	21	positive
263589266653843456	185191611	7	7	positive
264164985012363265	357555609	0	0	positive
264164985012363265	357555609	10	10	negative
264164985012363265	357555609	17	17	positive
264164985012363265	357555609	23	23	negative
263350560449769473	275968893	2	3	negative
263019062953664516	486340693	0	1	positive
264216613400752128	364397279	1	3	negative
264216613400752128	364397279	10	12	negative
264216613400752128	364397279	17	17	positive
255295926653054976	19059809	14	14	negative
264152439765233665	384591380	0	0	positive
255429956765638657	40689298	16	16	negative
264189734790758400	500831956	5	6	positive
264189734790758400	500831956	18	20	positive
245174345192849408	313137808	18	18	positive
264094767380561921	79575847	12	12	negative
264094767380561921	79575847	18	18	negative
264094767380561921	79575847	22	22	negative
256865726114172928	594545988	3	3	negative
256865726114172928	594545988	18	18	positive
256865726114172928	594545988	20	21	positive
257521235154587648	92290332	0	0	negative
257521235154587648	92290332	3	7	neutral
257521235154587648	92290332	14	18	negative
263059403031322624	69375910	2	2	negative
263059403031322624	69375910	10	10	negative
223025775518035970	17815602	21	22	negative
257025945578381312	106935473	3	4	positive
258788105732100096	81033088	2	2	positive
261847606781681664	482402639	22	23	positive
262887182199566338	271948596	5	5	negative
262887182199566338	271948596	10	10	negative
262578031267311617	241101732	1	1	positive
262578031267311617	241101732	11	11	positive
264096353444040705	431633811	11	11	negative
264096353444040705	431633811	14	14	negative
260493482815287298	567275362	17	17	negative
251762432551305216	107723930	11	11	negative
251762432551305216	107723930	14	17	negative
264162154964471808	918111001	17	17	negative
263805648951734272	296927244	2	3	positive
263805648951734272	296927244	10	10	negative
263995198835662848	19921353	5	5	positive
225114137250889729	314933700	1	1	neutral
263476703895117824	347510685	5	5	positive
264128045382791168	872473717	22	23	positive
212396924819603456	170469948	0	0	positive
212396924819603456	170469948	7	7	negative
226335223124721664	261423288	11	11	positive
254327341310955520	40621384	12	13	positive
263918866940452864	53932318	3	3	positive
258286596909039617	548839314	6	6	positive
241603562633838593	41499153	8	8	negative
251754973325578240	60185524	0	1	positive
249069069339336704	184327047	12	12	positive
264057618295816193	494386855	5	8	positive
264057618295816193	494386855	12	12	positive
264057618295816193	494386855	15	15	positive
247504084423307265	178490088	5	5	negative
247504084423307265	178490088	10	10	negative
247504084423307265	178490088	17	17	negative
264163089245691904	72053917	16	16	positive
255019736696496128	794097132	3	4	negative
255019736696496128	794097132	11	12	negative
263573916688207874	102141523	1	1	negative
261394579151007745	261630265	11	11	positive
261394579151007745	261630265	26	26	positive
263039309068767232	339055436	12	12	negative
257607514273767425	43775846	0	0	negative
262682456791060480	386815711	1	3	neutral
262682456791060480	386815711	7	9	neutral
262682456791060480	386815711	12	13	neutral
246099379134533632	820819802	1	1	positive
263854404371890179	523131934	13	13	positive
250843709392949248	314452976	1	2	negative
250843709392949248	314452976	5	10	negative
246011852948111360	339010800	7	8	positive
262925618470072321	32397083	0	1	negative
262925618470072321	32397083	12	13	negative
264230613781975040	593988762	11	11	neutral
264230613781975040	593988762	14	14	positive
264230613781975040	593988762	21	21	positive
264107095467634688	92648159	9	9	positive
263949955427864576	17883651	18	18	positive
254737518690443264	220844331	1	1	positive
254737518690443264	220844331	12	13	positive
264217237878104064	251271801	2	2	positive
264217237878104064	251271801	11	11	negative
255804479130185731	493371884	5	5	positive
255804479130185731	493371884	19	19	positive
264189218803310592	741869066	28	28	negative
263235196516700160	26007785	10	15	neutral
252164677994422272	91595676	5	16	positive
256522858317111296	634430139	7	11	negative
264207976510930944	301139909	17	18	positive
264185213125537793	24285353	1	1	negative
260026867367677952	88129701	17	17	positive
248792763435450368	88233326	11	11	neutral
248792763435450368	88233326	20	21	positive
264201880283004928	43563617	5	6	negative
264201880283004928	43563617	10	10	negative
264150542836699136	37332933	19	19	negative
263253415147237376	356074016	9	9	negative
262318278364524544	9849502	5	5	positive
262318278364524544	9849502	16	17	positive
243567285422395392	456076412	12	13	neutral
258388148277620736	408985438	9	10	positive
253198078188855297	311349016	8	10	positive
258303447831552000	114321203	2	2	neutral
263789757459464194	237943072	3	4	positive
264195032221876224	7632582	21	21	positive
260565894755909633	227129520	11	11	negative
260565894755909633	227129520	20	20	negative
260565894755909633	227129520	23	24	negative
232979889391816704	624244329	9	16	positive
263959178974998528	296996054	11	13	negative
263769143378051072	282747843	1	1	positive
264109627493466112	98144454	7	13	positive
258283769038004224	85840353	13	13	positive
258283769038004224	85840353	18	18	positive
261746404484071424	52945139	17	19	negative
264088664781488128	910646916	8	9	negative
264088664781488128	910646916	18	18	negative
263661913282600960	563632286	2	2	positive
264187979340316672	80301581	1	1	positive
264187979340316672	80301581	10	10	positive
264187979340316672	80301581	14	15	positive
263760149464891393	362681164	25	25	positive
262912083312648192	132327602	20	20	positive
263074918260961280	33945796	0	0	positive
263074918260961280	33945796	10	11	positive
256103696826519552	627458288	0	1	positive
263377729376903169	197808483	5	5	positive
263831801276006400	620381433	6	6	positive
263831801276006400	620381433	22	22	negative
263831801276006400	620381433	27	27	negative
264205295163674624	283828822	19	19	positive
261596225969721345	603251066	11	12	positive
263709014070788097	245167979	11	11	positive
263709014070788097	245167979	20	20	positive
264217773297782784	67229965	11	13	negative
259245460181626880	82330368	22	25	negative
264205187172933632	363797656	24	25	positive
263293918718877696	37725043	0	2	positive
263293918718877696	37725043	6	6	positive
263293918718877696	37725043	12	12	positive
263293918718877696	37725043	20	20	positive
264168969727008768	281275242	3	3	positive
263980804462497792	847726032	1	3	negative
264108248846696451	50213088	3	4	negative
264108248846696451	50213088	17	21	negative
212491785786757121	194520429	6	6	negative
261405472542834688	217761583	2	2	negative
260062468213182464	151290614	10	10	positive
260062468213182464	151290614	18	20	negative
260062468213182464	151290614	25	26	negative
262036311593070593	177151107	12	12	positive
262945137649410049	257224297	9	9	positive
263391857453699072	74584169	9	9	positive
264228066614722560	185099961	10	12	negative
264228066614722560	185099961	16	16	positive
252524419728175105	410707247	2	3	negative
252524419728175105	410707247	5	5	negative
264214162643750914	289097394	5	6	negative
264229274616201216	165934482	5	6	negative
264229274616201216	165934482	14	15	negative
259872055040802816	818725716	10	10	positive
254014659873615873	70827573	7	9	negative
263766743355383809	223589395	14	14	positive
263766743355383809	223589395	19	19	negative
263766743355383809	223589395	31	31	positive
256975301085646848	471633847	9	9	positive
256975301085646848	471633847	14	14	positive
229290151489196032	64754919	8	10	positive
263809002041905152	360044511	0	1	positive
220294067467194368	503061450	0	0	positive
256464266952069120	471539916	8	8	positive
256464266952069120	471539916	12	13	positive
263343264940306432	27030690	0	0	positive
263343264940306432	27030690	6	6	positive
261430910841397248	30216409	11	12	positive
264218809693503488	64619995	3	5	negative
263331226939691008	78944431	19	20	positive
264248910816636928	861388620	19	20	positive
264248910816636928	861388620	23	23	positive
233725247906512897	460864655	10	11	neutral
263356772209807360	446623531	8	8	positive
263356772209807360	446623531	17	17	positive
263719060146094080	50532153	14	14	positive
261550720992567296	166006850	1	1	positive
264243350260027392	390547648	8	8	negative
264179240923193344	74449410	5	5	negative
264179240923193344	74449410	23	23	positive
239478045419921408	171607513	4	4	negative
239478045419921408	171607513	19	19	negative
264239532113805313	339053673	11	11	negative
264239532113805313	339053673	20	22	negative
259268223776731136	245034403	4	5	positive
259268223776731136	245034403	16	16	negative
259268223776731136	245034403	23	24	negative
262431980078104576	259597230	16	18	positive
258006790426468353	58033093	2	2	negative
258006790426468353	58033093	13	13	positive
264143420715569152	615898370	15	19	positive
264140401567477760	379984862	6	6	negative
264140401567477760	379984862	19	22	neutral
264243488453955584	282034984	0	0	positive
264243488453955584	282034984	4	7	positive
264243488453955584	282034984	10	11	positive
264243488453955584	282034984	14	15	positive
252364129707368449	180065373	0	0	positive
247870657654833154	778112179	2	2	positive
247870657654833154	778112179	6	6	positive
248389866558214144	833155597	7	9	negative
248389866558214144	833155597	11	12	negative
264053353456218113	418799772	8	8	negative
264249790332821504	57738988	6	6	positive
263397774215745536	562393212	1	2	negative
263598002806079489	192614254	10	14	neutral
263598002806079489	192614254	18	20	neutral
261327014701723648	235341109	5	5	negative
263543591727689728	256555379	0	1	positive
263543591727689728	256555379	20	25	negative
262311874106904576	129566049	1	2	positive
264202226053029888	273772081	17	19	positive
261275586255802368	308119583	3	4	negative
261275586255802368	308119583	16	17	negative
264198793812127747	35198614	6	6	positive
257594767532244993	338000640	4	8	negative
257594767532244993	338000640	11	11	negative
257594767532244993	338000640	21	21	positive
240061644691087360	461010765	3	3	positive
240061644691087360	461010765	13	13	positive
260790583344377856	122764385	3	3	positive
260790583344377856	122764385	5	5	positive
258818670837526528	39057113	15	15	positive
259443837339041792	15612308	0	0	positive
259443837339041792	15612308	3	3	positive
259443837339041792	15612308	9	10	positive
264185956305883136	483502096	1	1	negative
244804450710061056	533185090	14	14	positive
263295819996880896	117096248	1	2	positive
263295819996880896	117096248	13	14	negative
263001604255514624	424684518	10	13	negative
263849790591336448	848417731	10	10	positive
261424390091194368	264629286	5	6	negative
261424390091194368	264629286	16	16	positive
263023629766389760	121950254	4	4	positive
263023629766389760	121950254	16	17	positive
264256692131360768	428637558	6	6	negative
264256692131360768	428637558	9	9	negative
264256692131360768	428637558	14	14	negative
258379289462968320	494366588	2	5	negative
258379289462968320	494366588	9	13	negative
258379289462968320	494366588	15	16	negative
264096603818827776	764842129	1	1	neutral
263875704058413056	558942842	14	14	negative
258295141201219584	110496501	9	14	neutral
255656488226398209	81902902	13	14	negative
264003494422388736	631225392	19	20	positive
264248326914994176	46958002	10	10	positive
263887048220499968	70409036	4	4	negative
263887048220499968	70409036	7	8	negative
263887048220499968	70409036	14	15	negative
263887048220499968	70409036	17	17	negative
263887048220499968	70409036	22	23	negative
257546372658630656	184568733	10	11	negative
263798557461598209	798911048	9	11	positive
263798557461598209	798911048	14	14	positive
261602737693814785	465934405	20	23	neutral
257525257638903808	310305819	2	5	positive
264179826787758080	443996225	12	12	positive
264114668958777344	419340445	9	9	positive
264114668958777344	419340445	12	13	negative
264114668958777344	419340445	17	17	positive
257834115276095488	366341363	2	2	positive
257834115276095488	366341363	4	4	positive
257834115276095488	366341363	10	10	positive
257834115276095488	366341363	14	14	positive
263455012942934019	388333847	15	18	positive
259698100321546241	366083367	6	7	positive
259698100321546241	366083367	13	13	positive
259418991238459392	38164846	8	9	positive
259418991238459392	38164846	12	12	positive
264220874012520448	797540935	1	1	positive
264220874012520448	797540935	8	10	positive
263843288958771200	116526242	0	0	positive
228246377421996032	195157343	8	8	positive
228246377421996032	195157343	23	24	positive
247478340913598465	31338571	8	12	positive
247478340913598465	31338571	17	18	positive
247478340913598465	31338571	21	21	positive
264170130207014912	617695760	9	9	positive
262921864836440064	103784921	4	4	negative
262921864836440064	103784921	14	14	negative
264175679950696449	230565903	4	4	positive
259173416865779712	238744885	20	20	positive
259173416865779712	238744885	22	22	negative
262707417454891008	380643517	23	24	negative
257690314301640705	159846150	14	15	positive
263790202638725121	282263612	7	7	positive
264240176614735872	629045492	19	19	negative
264244428963733505	356014436	9	10	negative
264244428963733505	356014436	21	21	positive
264146965363834880	915807318	17	17	positive
264194494793129984	34914041	16	19	positive
264194494793129984	34914041	23	23	positive
261721609788858368	605148381	18	18	negative
264155786471686147	24115508	18	19	negative
264045379404836868	874370149	19	19	neutral
263985473842712576	314373324	7	8	positive
248689354405470208	168387047	1	1	positive
251003446562545664	142124007	6	6	negative
264224539418963968	920359495	8	8	positive
264224539418963968	920359495	11	11	positive
257812871038246912	18881445	0	1	positive
257812871038246912	18881445	20	20	positive
254460356213215233	459527793	16	16	negative
264096650077798400	510441175	11	13	positive
263796941954113537	27712041	2	2	positive
262298489457893376	34433717	4	4	positive
262298489457893376	34433717	13	13	neutral
259464297573384192	737094356	3	3	negative
259464297573384192	737094356	15	15	negative
259464297573384192	737094356	21	21	positive
264054648640524288	391451170	1	1	negative
264054648640524288	391451170	11	11	positive
264054648640524288	391451170	18	20	negative
264054648640524288	391451170	23	23	positive
264082013177397248	125029249	2	4	positive
264216527161667584	27096404	0	0	positive
264216527161667584	27096404	14	14	positive
264231916872548352	230289814	12	13	negative
263080428867559424	56027687	16	16	positive
263519792193998849	612240616	8	8	negative
256371268687900672	613426575	0	1	negative
243918098250481665	603153143	7	13	positive
264206494587834368	479838893	9	9	positive
263371665512214530	419826564	7	7	positive
263647073415614464	48972177	14	15	neutral
263928322604544000	63542666	20	20	positive
263928322604544000	63542666	22	22	positive
251583573151322112	607080961	2	2	positive
251583573151322112	607080961	9	10	neutral
264249818443051008	456969230	1	1	negative
248088921488117760	560362519	7	11	positive
264156571251138560	821776364	8	8	positive
264182453244157952	361477644	0	0	positive
263702716751171584	75568792	16	16	positive
233980700041302016	110596487	5	5	negative
264014040316145664	89386718	13	13	positive
264014040316145664	89386718	18	19	positive
263710833274671104	130715630	4	4	positive
255599217555423232	287535373	3	7	positive
255599217555423232	287535373	10	10	positive
255599217555423232	287535373	18	19	positive
255599217555423232	287535373	25	28	positive
258064133558259712	329930757	1	3	negative
258064133558259712	329930757	5	7	negative
258064133558259712	329930757	16	18	negative
259138074267766785	266787604	8	8	positive
258291537073565696	20141756	13	13	negative
263694340579274752	45270993	7	7	positive
262416194500427776	59007524	9	9	positive
263349431074701312	194275358	7	7	positive
263349431074701312	194275358	11	12	positive
264074026035589120	397480202	2	2	negative
257954705819463680	308833613	19	19	negative
264261773165727744	89409006	1	1	positive
264261773165727744	89409006	13	13	positive
264261773165727744	89409006	22	22	positive
263812708531576832	627831432	2	3	negative
263812708531576832	627831432	5	17	negative
244525624943865858	398929639	11	12	negative
264165953380691968	855872827	11	11	positive
264165953380691968	855872827	21	21	positive
217130754369519616	14732429	11	11	positive
217130754369519616	14732429	16	16	positive
262326190029815808	188237217	1	2	positive
264022932181876738	771437269	14	14	negative
262362217616375808	393115054	7	7	positive
247695923604500480	237079358	5	7	positive
264058285609598977	859446558	3	3	negative
251395341772009472	80957405	1	1	negative
264206398039158784	151617599	2	2	positive
250260606857388033	798876108	4	5	negative
169000255201882112	289940935	2	2	negative
264161627702693888	857961068	18	20	positive
263222254370955265	264220770	8	8	positive
264155579965112320	38055266	3	4	neutral
264155579965112320	38055266	7	7	negative
263703028333416449	58774799	24	24	positive
238757903245398016	161805884	10	10	neutral
238757903245398016	161805884	13	21	neutral
261527627557400576	51480421	2	2	negative
261527627557400576	51480421	9	9	negative
258233425977282560	819010514	16	17	positive
264199587357663233	42963033	20	20	positive
264223259338366976	164121646	1	2	positive
264223259338366976	164121646	4	4	positive
264237327075909633	620590484	11	13	positive
262180403576709120	43971936	10	11	negative
264131605713539072	165010615	0	0	negative
263697461342785537	822290826	18	18	positive
264207868012687360	43483596	6	6	positive
253836225541185536	64688279	11	11	neutral
264197074625634304	80729071	1	1	positive
264197074625634304	80729071	14	15	positive
261553984895082496	517715368	0	1	positive
261553984895082496	517715368	16	16	positive
264078241596329984	194662052	12	13	negative
264078241596329984	194662052	15	20	negative
215215942169411584	259430167	3	3	positive
215215942169411584	259430167	9	9	positive
264062806729576449	119173035	1	2	positive
264189180194721792	327612621	5	5	positive
264029197096321025	764747773	17	17	positive
264089776876052480	260393350	5	6	negative
230377169036115968	489878815	4	4	negative
264098975286710273	735524239	0	1	negative
264098975286710273	735524239	20	21	negative
263565309921878016	143766057	1	2	positive
263965467109109760	138386729	0	0	positive
263469011633860609	268059287	1	3	positive
263469011633860609	268059287	7	8	positive
227740529805385728	208656313	9	10	negative
227740529805385728	208656313	16	18	positive
264079881577570304	303509036	13	13	positive
264079881577570304	303509036	17	17	positive
264215929326551040	282361899	12	14	positive
262918076268421120	245308008	1	1	negative
262918076268421120	245308008	14	14	positive
262918076268421120	245308008	18	18	negative
262535842202009601	124783668	15	20	negative
261591242050260995	54841850	6	6	positive
261591242050260995	54841850	21	21	negative
264160316592619520	6640712	9	9	positive
256872328082903040	34004401	3	3	positive
251434411504058368	35813696	6	8	positive
251434411504058368	35813696	17	17	neutral
251434411504058368	35813696	20	20	negative
264181594401689600	19779055	0	1	negative
259869140473483264	629088425	1	1	negative
264255838447890432	746111466	1	1	positive
264255838447890432	746111466	12	12	negative
224249502423465984	105567372	2	3	positive
224249502423465984	105567372	8	8	positive
263222039781969920	86383060	0	0	positive
263222039781969920	86383060	6	6	negative
263222039781969920	86383060	16	16	negative
240736675507085313	85541673	16	18	negative
261439085179187202	288796952	10	10	negative
261439085179187202	288796952	12	12	positive
261439085179187202	288796952	15	15	positive
261439085179187202	288796952	20	20	negative
262382031613329408	47844809	11	16	negative
264144101941846016	36109143	6	6	positive
264094608101888000	91600422	2	2	negative
264094608101888000	91600422	4	4	negative
262319072992174081	789108500	4	4	positive
262319072992174081	789108500	19	19	positive
264232367017836544	240966607	0	0	negative
264232367017836544	240966607	5	5	neutral
264232367017836544	240966607	7	7	positive
264213319089541122	36181958	5	6	negative
263442943745069057	487995757	3	3	positive
264222454619176960	19462466	24	26	positive
241306736735186944	371422522	5	8	positive
241306736735186944	371422522	18	18	negative
217090205772038146	175599181	5	5	negative
264147799510233088	910646916	0	1	negative
264147799510233088	910646916	18	19	positive
264147799510233088	910646916	24	24	negative
254733815916949504	154898909	1	5	negative
254733815916949504	154898909	8	9	negative
254733815916949504	154898909	11	14	negative
254733815916949504	154898909	17	17	positive
254733815916949504	154898909	20	21	positive
263955386539851776	261761654	16	16	positive
264124222832521217	635399546	3	4	positive
263807474325401600	19795883	23	25	positive
264170909542252544	48646629	5	5	negative
264170909542252544	48646629	27	27	negative
264211066370809856	67727890	17	17	negative
259053676495257601	245172868	10	10	negative
